date,amount,description
31/01/2021,-38.11,BOnsDhXPkk eon wxpjV
13/10/2020,54.85,VIEPcQVWzq birthday gift xjxfv
09/02/2021,54.09,SAHumVUdKH salary ETolT
15/02/2021,-4.84,IPrvDXZmvI fitness YEkiM
17/06/2022,-7.18,kWOgjQGjAY edf energy PBmPK
22/07/2021,9.79,dsqAsWsuAF birthday gift hwBYM
23/01/2022,10.82,oOfYrPwkhN salary AQwlC
16/02/2021,-9.99,GssdVwFzQp trainline wyFeF
14/08/2022,-77.19,aRBwpJpZsU bus LpAri
12/05/2021,32.24,JbHOwFEAQi salary vecGw
28/07/2021,33.86,nQGeWDzaMu paycheck sXLbq
02/04/2021,15.97,LcoBaCTNGT birthday gift POdTx
09/05/2021,-46.28,fDFySfFUxN united utilities XhtJh
21/04/2022,-58.05,nHccHdsiQo m&s LxQrP
13/11/2020,45.86,rdvSunPPcT salary vpUjY
31/03/2022,-22.82,nUsHhFamcv apple xkzvf
10/01/2021,-19.87,tgdDhFqNwk aldi YDoRc
02/02/2022,46.83,HJDskvlehD paycheck vfvKs
27/07/2021,-8.59,ySznABMGQj amzn UNlme
23/03/2022,-56.28,ecNEPtoSJA invest FePpl
20/12/2021,33.31,qYSAcJHDCN salary LYSGn
29/10/2020,-68.94,BxNrTxCCeP slug & lettuce DKYyF
06/08/2021,7.99,gcGsHIgjmc birthday gift isafZ
20/09/2022,-23.17,RWkuXuCNgL npower IdJww
05/09/2022,-46.5,UOXKeTHpyl apple dYfPk
08/09/2022,-23.05,icnfYRihnc coop pKZjm
06/01/2021,-11.66,IxEsDDGlcs energy BCyWD
06/09/2022,75.15,JbbBFogDdb salary OOzqH
01/07/2022,56.04,ozocVTPpKY birthday gift BWSFq
29/03/2021,-9.87,CwJRhXFqQr marks&spencer bTpKU
15/12/2020,-8.4,xGnubHWVNH edf energy VyKfU
18/07/2022,49.43,iojArXOWvU salary ycglM
24/06/2021,-45.27,foXvLfxwdo ee mobile Aetkx
13/03/2022,-46.4,sdbXWdnYXt trainline Hqgue
04/04/2022,9.34,NvrAMutUfZ birthday gift XToAs
23/05/2022,-8.95,VFMKlLJmQw british gas AJAeO
23/06/2022,-25.73,qTNuOuRtRV o2 BsoRy
11/12/2021,-52.11,ZrnwNPaIqa cinema hBdib
03/12/2020,-43.4,mVCIKjMePo cash coIYn
12/04/2021,-55.59,DeIUHedUQd vodafone kPyei
20/06/2021,17.73,epFEtMxyxZ salary lLpmo
06/03/2022,-26.97,kvtiTTAxiK adobe jXgAN
23/05/2022,-13.0,AgDfzvJZYq gym ZImwi
23/02/2021,58.38,QrVWspSyMz paycheck IYoNB
06/07/2022,5.47,rZKySIjHeZ salary dRXRx
31/10/2021,-46.58,DHQDwVFTef ee mobile lCYus
04/09/2021,-71.18,UDohlrheFX asda wypbk
19/11/2021,-90.11,AQDHNCxbCM o2 DPgQm
18/04/2022,5.73,qaYMbICDig paycheck rtWOc
06/01/2021,20.66,yNxqCYHYfK paycheck UqSeD
30/06/2022,-38.52,sfPgrVCbvh british gas ASAOe
03/06/2022,37.13,kDRPDISOFT salary zHpRy
30/07/2021,7.23,dPHssKJBUP birthday gift OROgJ
19/10/2021,-15.09,HzTJoooBVv british gas XClgB
16/02/2022,10.89,NuocNBULeb salary TZthe
14/11/2020,50.84,YbqCNyYpnn salary EwrUp
19/06/2022,-62.37,uxLYGWsWmZ nabu casa jrHgG
24/01/2022,96.06,cZicPWPjsY salary SDFOJ
29/12/2021,-92.11,JUNEyZgYIm bowling CfreL
20/06/2022,16.09,FrWfVAYyXF salary qaZke
17/10/2020,-6.87,pMsAjahmYs greggs HCUyA
31/12/2021,-46.13,voaRltbAWQ octopus txqeD
17/12/2021,16.55,eFEILePfBF birthday gift Yxsky
04/06/2021,25.99,JQOGfnyKDR birthday gift EVWHT
08/10/2021,86.56,TbgODKmeWD birthday gift wsbLE
24/07/2022,-57.24,gBXoWvCYgA energy ZIIxv
15/03/2022,-29.89,CuNHtmHLlZ npower RHVQt
14/10/2021,66.95,kklsUCdCKk paycheck tPhGX
05/07/2022,-6.44,QnMECsTPiU coop FXRgD
04/08/2022,31.88,lCMvsvWwOz salary sthTB
12/03/2021,-30.61,sZBCIyODmH amzn ArbLn
08/05/2022,40.34,jEOyTWHohj birthday gift rbgwt
02/05/2021,4.27,spxXDBYPGV salary xoQVG
24/09/2021,13.21,qXhKRjJRYD birthday gift mcLwr
19/03/2021,1.78,dclBaCTquA salary SbOXt
12/10/2021,36.48,xqAAyxFfEC paycheck mtPqS
29/07/2021,-66.16,OrIihdBsWt bowling lxLpt
14/04/2022,-54.73,NuKXicYXeu cash RYAuU
25/05/2022,-8.15,sANMeENoeB metrolink NUJQu
15/10/2021,58.08,sLgmVMSoQJ birthday gift POGsE
22/12/2021,-5.58,kfqcDeNLnC fitness faDFL
08/05/2022,85.23,DDJmdEHqHv salary XKdip
29/04/2022,-37.53,usUDykJCee vanguard zZbqt
18/05/2022,14.9,UVxLlqpNBR birthday gift PxjaN
14/05/2021,-61.6,EWFnNyqIJE john lewis yPcPh
14/04/2022,31.86,qocNenOgja birthday gift BUKlI
28/11/2021,4.66,phMhISWuMn birthday gift lWdxu
11/10/2020,64.72,vkGqKsmYsr birthday gift zjrnI
20/07/2021,-1.45,cbghlObdoF amzn Sueeb
30/04/2022,28.42,EIAeAnALzP salary higoZ
20/11/2021,-10.51,dyWldWRWPV greggs wvSYE
11/01/2021,71.11,EMCwUIHhBq salary rrAUi
20/01/2021,31.17,wYhPBLASZx salary hALJL
29/04/2022,21.12,jWsJVHLwGL birthday gift adDnZ
17/03/2022,-7.61,IClGjJBHSS tesco mobile oRuAS
15/02/2021,-21.8,llOLctrkXJ eon yRENA
24/08/2021,12.8,nSzuKisYhi paycheck zHnyk
13/02/2021,6.12,PcsyvVrbZY birthday gift ysAoy
13/09/2022,37.73,fJtXhbnjHx salary jLXgV
11/03/2021,-40.08,VGFpXaMFju octopus JcsSP
17/05/2022,-37.9,wEmQNUtfhZ coop wTpQV
31/01/2021,14.36,meKzirZkXS paycheck tKoPq
20/04/2022,-15.59,aLDbCitEnR nabu casa TVFHh
24/10/2021,69.37,bJBuQpLMxY salary cXwta
22/10/2020,-73.78,kqqnVXtIlA tesco mobile EgTlj
13/03/2022,-32.34,ffNTGLvegw slug & lettuce NDkMC
30/11/2020,-45.7,manGRnVJPH bus IYfHk
12/01/2022,24.32,cIiJGCMTsB paycheck aKtEa
26/05/2022,71.55,kuPhMHCROC birthday gift GDMnZ
21/12/2021,7.49,lfikrpbIEC birthday gift BbJdN
20/08/2021,67.67,aFtEzdDzlm salary KFjcL
27/05/2021,88.08,WcSOgZRPjS birthday gift eAWcP
09/12/2020,10.47,IvfEaYUujW salary QmCnr
17/10/2021,-17.67,QNcXWOmilP shell cMQOQ
29/07/2021,21.38,JUQQYOLbSx paycheck uYQbL
28/06/2022,44.3,VsBzTdldIY salary wGXya
06/03/2022,-50.98,DvAzhQPQpS bus ECEry
19/10/2020,-0.3,sZxERjXFGI nabu casa yPERT
19/11/2021,10.71,zSYkABXoZj birthday gift oJdoc
14/03/2022,49.09,tMPlTUOPyb birthday gift pglhh
18/10/2020,21.95,ClhzTcNVul salary kzLOI
05/04/2022,8.05,JGKfYqvpcl salary xbGHq
04/12/2021,-2.24,tDDOsWZBSQ npower xASuJ
31/03/2022,24.96,iiHApqtdwH paycheck BiYrr
03/01/2021,-90.26,xVCKVYhTMy british gas CVhCu
05/12/2021,57.63,sjCCxVSjEM birthday gift ObejT
22/07/2022,1.27,JXGSaosDTz salary YHIRa
28/06/2021,11.73,ABwOwSKONc birthday gift XwCfh
21/02/2021,53.78,ymzqhJwEwF paycheck gjVkQ
30/07/2022,14.35,MagmQsUJiX birthday gift zIkgj
05/01/2022,-34.85,gdSxUemKJw adobe WIFeq
18/09/2021,-74.0,NfJnEiFzIU gym gjXya
13/12/2020,-17.96,HCYrTfsQsx apple iKqKV
20/11/2021,-74.06,BplbAJEqSW trainline jNepq
04/06/2022,9.12,AtTEkPTckF paycheck VsLgy
12/07/2022,-69.56,EqUEwBGnqY amzn SMGHE
10/01/2022,67.15,epwqpUUyXZ birthday gift nIjVC
30/07/2021,45.3,IzJDbEleDn salary ajeYE
13/02/2021,-3.13,vMiqewuEUl bowling nioUn
18/06/2021,24.36,sDjzmAsRdA birthday gift rvANb
06/04/2021,1.68,IzxvwUdcWi paycheck ZikEA
16/07/2022,16.77,SGGINsyxNb salary zaAkQ
20/03/2021,6.22,tvaWpySkWp birthday gift cetDo
01/06/2021,22.28,sRgsuhOTyf birthday gift BLeYY
05/08/2021,-55.4,WeYNCYQoEd apple PAXPQ
10/08/2021,41.62,ZRHHThOiLY paycheck DzBKU
22/12/2021,82.3,obKRtCKwPc paycheck OdHNs
19/03/2021,-16.37,uehNRGDkle vodafone GoFtc
08/03/2021,-26.58,gOlTAjHFTA energy eFStj
03/06/2022,-54.93,MhVhikGqRy nandos zjeMW
01/01/2021,14.66,rwKkxUhBCJ paycheck RyFfJ
10/08/2021,95.79,OSCfOlFBrU birthday gift RirOl
01/02/2022,-23.67,xopRLdsbZY tfgm GPSkK
08/12/2020,26.11,PFLmLOgRrl salary aOMXH
08/04/2021,48.11,ZuvwJeWPMG salary MMQkr
08/01/2022,20.39,DzsINsUWvS birthday gift GKupt
07/08/2022,17.73,xQJOhlaDYh paycheck fTVmg
20/04/2022,33.9,PypKLHuHWq paycheck KFJhS
10/09/2022,55.96,XJxjpTPJUo paycheck DKPWg
24/11/2020,25.35,tEHCtUosUW paycheck uZvuq
23/03/2022,-2.85,QxOlOrTeNp shell yKFuP
18/06/2022,8.54,UfcOziIDbz salary edHtR
25/05/2022,4.91,AilgUOTqWu salary mNQTl
20/12/2021,-30.04,UeuGKOzmHf etoro lLxcC
06/01/2021,-24.1,QhUohNOvAK eon Mzhey
02/08/2022,-32.42,QsRWcKqZzL fitness wrCiB
27/11/2020,-9.74,oXNGqnICOn aldi GiJON
28/10/2020,24.83,WaTbMcXoqE birthday gift pwXnU
12/06/2021,23.65,kidsweeSDB birthday gift DsdrN
28/05/2021,-7.82,ZsBWMJvupW tesco mobile YWbAa
24/02/2022,-22.81,UIPfytvUfm npower Kbnxg
24/05/2021,0.45,ivslScXDkW birthday gift Cnhwg
21/03/2021,18.55,GUoEuOqYpQ birthday gift YfZhF
20/05/2021,-6.99,xztChFKAkg cinema ehqIe
19/02/2021,-10.09,ZIepWOmGeQ npower avKSx
02/04/2022,21.62,YdMqhXSqtD salary BUuSA
20/04/2022,2.94,UweUxUPyYh paycheck Hnbcu
08/01/2022,30.91,btOMpgAHKk salary lEdaj
28/04/2022,-16.65,vpgGvydQBA cash tJtuc
30/11/2021,-5.21,OwimeYmAXa cash VaaPb
21/09/2021,-4.28,daKBXWnfUZ amzn xKgrT
22/11/2020,78.2,FjHHfQBbbl salary CFmwH
18/09/2021,-16.77,KlZaZTlEtw esso JfVvj
25/04/2022,-18.63,JUfARymFQS bus coKkf
02/12/2021,-1.44,deZdkRbfQY invest aVJqj
15/01/2021,4.33,GOHswspCrR paycheck aLSqg
19/05/2021,34.79,yDWnvsBTCD birthday gift HzDtU
19/12/2020,23.73,dYHggKhHOt salary fLWBC
19/10/2021,17.1,ioENuIWQRp birthday gift ahrfF
30/03/2021,-30.83,WlVhCFtnJz ee mobile WdreG
24/12/2021,-4.5,dOdAkqWthZ o2 WxqfN
22/04/2021,-85.74,elIAtrxAJW coop XBCNC
06/07/2022,-42.78,rOzDZtYbmZ bus mEsFS
17/06/2022,-4.44,HaWJpNmNtM mcdonalds sYLOC
04/02/2021,-33.36,xdKJwNhRzU john lewis GHPsR
24/08/2022,-5.63,bFDdYCinCZ marks&spencer wdGDd
15/02/2022,-23.81,jCueHfgOkH o2 XfQmJ
05/10/2021,-25.01,nkzPyHtTID tfgm xUhyV
19/09/2022,-27.82,eIhhucVAzf esso dwlbk
25/02/2022,1.21,jzsOZnNoOk salary bcieo
25/04/2022,-25.93,duyrGofbRw vanguard CskBx
09/11/2020,-60.83,nasgHtXdht o2 TGvqZ
12/11/2020,8.24,HuUmsFnSGW salary xrWuY
28/05/2022,22.97,AqLdIehaNB birthday gift bEtYV
27/09/2022,-44.52,yzxxwZmRSL vodafone KxTqH
11/10/2020,44.19,qyHIGQnpQn paycheck sBaWA
28/07/2021,52.24,qtkzCRbfeP salary CfmhQ
11/06/2022,-33.99,gCqlUbBtbM tesco mobile OArjs
04/03/2022,30.82,SSaYnfkZDs paycheck hXazF
19/11/2021,35.33,pLgDODQtYA salary fNdCQ
30/08/2021,-6.29,oqHEDfEPwi ee mobile VXQCz
10/03/2022,-43.55,VGThVFYhZs octopus AggTS
06/05/2021,65.55,sXEbwsFimo paycheck nnVfl
16/08/2022,42.04,UjByvzLpPW paycheck TsUPu
08/09/2021,23.3,vxESdzzwUr paycheck SAHTW
24/06/2022,8.81,jCjShTeWhC paycheck TnmHz
06/10/2022,13.39,ehSPggKgkF salary makNN
27/10/2020,-45.97,gzFlWsVOGc bt otgtd
20/10/2020,67.58,HlqxvmsOmE salary sLadZ
06/12/2020,-74.17,GbkFwEZliY tesco mobile nObaU
21/04/2022,25.11,ViGlJlqscS salary bOIuF
28/10/2020,10.65,EzJuCBWjpu salary SYHdh
13/01/2021,-5.17,poOjACwPla asda SokAS
03/07/2022,46.22,DjPOJlbCBv birthday gift dvXyb
23/02/2022,-19.83,KsDURbkBnd eon YxuIF
12/12/2021,50.2,tShTUashVd salary lrLlz
03/11/2020,25.19,YOgFUsPaii salary MtulO
14/12/2021,23.49,KbcHbCTrxu birthday gift BpMRQ
18/11/2021,26.35,STNvIMgJer birthday gift lBlZD
03/06/2022,-28.65,RnbmtliWmE spa lPkBV
24/07/2022,26.19,UBinrKsRxn salary nPpAW
14/03/2021,2.64,gKGHotrJDE salary SthDb
21/01/2021,-49.8,PdUGeWbpIL metrolink Evfte
30/08/2021,-64.96,nypgYmPTuF slug & lettuce oNTQQ
17/12/2021,-27.72,imVqeYlRBR tesco jGIhl
02/09/2022,-35.42,ukROFfUowO john lewis BqHSJ
25/08/2021,36.85,rlMITpKtpt birthday gift uIfgn
31/05/2021,-1.26,ryUtVrsAMh adobe AbakI
31/12/2020,-13.84,HUfbHLonaT coop yyrnM
10/09/2021,-78.49,tYlFWWagzZ nabu casa tsgkG
17/11/2021,-13.37,cflpYeFxqq bt rLHVD
30/12/2020,-51.21,ClYPIGKcFZ bus PvUzf
06/05/2021,-13.4,XODgBFzTZx metrolink HRzhi
30/11/2020,10.45,jOTbISiQLs paycheck YGbnu
01/07/2021,-20.05,HKsYoZTonF energy ZNDfg
28/07/2022,39.94,CifkmRixkg birthday gift XUnun
26/03/2022,-9.62,hOFWCNGCzG amazon honyR
26/10/2021,0.25,skoDUxzFKR paycheck Whmel
28/05/2021,-18.39,dmKXDoJhBa m&s SbyHV
11/07/2022,0.67,OsxipDuISE paycheck qTtbw
17/12/2020,-42.45,oiMCcoeUiK cash uXPrA
18/05/2022,-25.56,EkzEesbOgI energy GbBmJ
31/01/2021,-24.05,RYYALFfuwf marks&spencer FvqTf
31/10/2020,-6.36,LRDbmxYGGp spa JESlF
31/07/2022,64.71,fFrODWUssZ birthday gift SsGoY
17/08/2022,1.02,TOssMyvdiA birthday gift itybc
11/01/2022,45.82,jrUByjNfYO birthday gift cbSBR
20/12/2021,-38.53,AkOxWUKcxK cinema QpFrW
03/08/2022,-17.04,NXFQKVbDlN amazon wcoTe
22/10/2021,-67.93,OkZXqBxHjS amzn hfVpo
31/12/2020,-25.59,mgCshFGohQ mcdonalds XxpaG
12/11/2021,-55.4,pyTLfuMdvF etoro FzQFq
25/11/2020,22.72,cPAbdHQHBe birthday gift tWWLk
17/08/2021,5.15,qBenUDFpDE paycheck DNdIz
20/07/2021,12.8,YAIewQoAdO birthday gift UUFoj
08/10/2021,20.3,GvxYBXKRUe salary BcXIP
25/02/2021,18.59,fykFgzeqlA salary VFBHV
16/04/2022,18.69,wydvLvLCDG birthday gift MhmgX
12/04/2021,51.95,WdzjIdrUJB salary HaeXJ
10/11/2020,-1.29,hZweHzkdwF tesco mobile YSRdX
04/11/2021,43.07,WrXHLsLgLy salary tZZIV
29/09/2022,-50.29,EhpgZtGNez amazon TzOoo
08/02/2022,10.59,NhhupTumTx birthday gift isEsT
02/07/2022,-16.63,kSemfGBRQG vanguard jDcNt
09/01/2021,-37.89,lqNGDSTmrC o2 CrdIE
04/04/2022,0.32,YkJyXNVtCq salary UdkUV
14/03/2021,-8.68,SdBcYwVzkC fitness TJKiU
13/05/2021,73.12,PBDwUEDsZU paycheck Lviqy
16/08/2022,-57.38,cpdLtiiUEa slug & lettuce cCndV
10/06/2022,-35.04,muOvCVKYBp nandos VhlxZ
06/08/2021,-47.29,itLaBiLclu metrolink WsBTY
20/02/2022,-32.75,GRcFqKVMXk shell wiCHl
15/05/2021,-37.21,iAMwDzMifT o2 cjFFa
15/02/2022,-56.02,xHTcDnbBOD energy wsvwp
14/05/2022,-90.38,eXmiLYnCgQ apple GEyhg
15/02/2021,13.55,doOEoYveLW salary ygoqu
09/01/2022,-10.28,UzvZWrWVoJ nabu casa KnlBB
03/03/2022,44.23,cCVoUbJlHq paycheck xCIJC
29/11/2020,-11.15,PMlYoFwReB bus tFwLZ
07/07/2021,-2.15,nGsTEdASTQ etoro uZTNe
14/03/2022,-19.6,wxmeyZxisk aldi EfIdX
28/09/2021,27.97,cGBzHpYdvm paycheck BqZIe
09/02/2022,-23.61,TwByNkIBkk sainsbury JlkvN
25/12/2020,-37.6,bqAUqthLlg marks&spencer kUyeB
09/06/2022,-70.53,RatWosedUj john lewis aOpIA
26/12/2020,-61.97,uLvSfuXTpT bowling SsPbw
20/11/2020,37.11,vobMVZKzjH birthday gift cUnFa
23/04/2022,-37.09,HiuPRdHpPA united utilities mtQYi
22/05/2022,62.07,OFWaweRuqN paycheck iTevV
18/02/2022,-75.84,fFLxtIohok npower dtyPN
22/08/2021,31.48,KxZBpULFNV birthday gift SxyaC
08/11/2020,-41.71,KezJbHbsNE metrolink ZFXrX
23/09/2022,-2.53,wqcNyRFSQC bt HLekU
04/01/2022,55.5,ECjhadTHar paycheck AmnzT
08/05/2021,-12.39,uqkcwEMGGT greggs zTsvN
06/02/2022,54.61,XHoFsooOfU birthday gift ReYWd
21/11/2020,-36.9,rfqIGZUYIn eon kNPMh
16/12/2021,10.29,TAlpUqQcHM salary uSOuL
15/07/2021,43.65,UDVJMbPIZb birthday gift UOwRs
25/05/2021,-51.59,UXSSmPEcdF eon Ozuck
07/12/2021,-28.5,ikbJcINcQa mcdonalds LNyKf
03/10/2022,35.52,ZmpqgIDHoz salary gVnmP
06/03/2021,-28.44,ElIHEkCVWG bus nyOtx
10/02/2021,46.36,SlWWDyeIAg paycheck DSVpg
07/11/2021,16.93,fsRIocZAjD salary cjAZU
10/03/2022,-84.99,FGYJuwsuZN spa bWvJg
24/09/2021,-28.58,LSkgtwkAvp three aAErs
21/09/2021,19.8,aMdwpRBmRP birthday gift YEKGu
16/02/2022,79.03,IdElrwyVHt birthday gift adqsO
18/01/2021,20.03,mJTErsQFqS birthday gift XYEpW
21/12/2020,45.91,LtntmyoPfX birthday gift aCPdN
21/09/2022,-2.19,bbfTRTmsgl bt hrmBE
15/02/2021,-10.94,wagZGFNSON vanguard RScsl
02/08/2021,-27.99,jDsasNaDTt edf energy JlmSk
08/09/2021,-42.54,EtvQJFlIXe npower AZEgk
27/08/2021,-22.93,yhhOSSuYqI fitness QhuZY
10/10/2022,-4.48,paVMWNpmnt coop qrYTN
23/04/2022,50.56,xUPTIpskeB salary eYipo
08/11/2021,-79.6,vZoNSDoMfk amazon RYuMu
26/09/2021,-8.09,dhNfcrdJZu octopus BiPBH
02/01/2021,12.14,KvotRhJGru birthday gift WaJxX
03/04/2021,26.38,ssKYUUZDXg paycheck XvAGt
10/04/2022,-14.82,KJjGGzAZhR vanguard yPJDD
24/04/2022,-69.5,fAWIudeMNh cash VsgkU
01/08/2022,-89.89,fbBgIFhuqv eon daLeZ
29/12/2021,8.42,XadGFIAWPJ salary Gemob
30/01/2021,39.47,saXFQetxjX birthday gift hgRsv
17/01/2021,-37.69,fBtNAqNoaQ fitness DkpQm
06/01/2021,15.04,nVBIPHqNvy birthday gift RdsUx
13/10/2021,13.32,NdrLYzanHE paycheck wlwxe
15/03/2021,-4.11,YEQChCCqPN slug & lettuce FlZVZ
14/11/2021,0.03,idBZKpLJVa salary uMWqD
11/06/2022,11.43,ocoKWdpAnd paycheck gacKX
14/10/2020,7.04,vRRYfnpQBs salary qDQPr
17/08/2021,25.08,HyeNYIXKSX paycheck bZXRO
28/03/2021,68.76,nCPuNGjsJG paycheck PTPoI
22/02/2022,71.84,OfwbqrFAKP birthday gift PksYP
14/05/2021,-36.36,RkNMgQFtvW octopus ZQkZv
28/05/2022,29.78,WKEKxpObbS salary ZfkKS
23/07/2022,52.39,xcAbqmwVNg birthday gift hfBID
10/07/2021,-15.34,yHVzasIgOt british gas FaXqZ
02/11/2021,-6.35,rtCNicbjGt amazon pKeMM
15/12/2020,-38.15,SwtdcJPgea gym udfqj
14/01/2021,44.63,wLLSsUTTzo paycheck ZRFrH
07/07/2021,29.7,mcBtHuNaHa salary DQaDy
24/08/2022,-57.3,kdkOsUtIXc tesco UzmLL
18/10/2020,-37.52,DirrCfFnCp united utilities FYlbA
27/10/2020,23.45,FuYtzNAPEy birthday gift oPHLe
04/03/2022,-31.83,PAezLTHmOC united utilities FBgDw
13/01/2021,-12.13,ZlkagPYzby tfgm vOhLK
02/09/2022,-22.12,DLxmEpjlNe fuel bVdKD
10/03/2022,0.73,kZlKKCmkJo salary EUyZZ
05/07/2021,-53.82,QbxRifErcQ cash RdOTi
07/04/2022,-20.94,gLAHxlZuTh vanguard ZZvkk
27/02/2021,24.65,HIMJGPFLzx salary kOAHr
17/03/2022,4.35,LtsycDFXih paycheck XcvMT
19/12/2020,-70.49,FKTtdeLsAE fitness DaIao
25/04/2022,-47.79,qkjPjYSSKd greggs xolnn
11/10/2021,51.64,bQbWcXdzjX paycheck rtSsK
18/10/2021,51.45,JuuUPgEBWp paycheck sViCL
04/08/2021,19.4,MHvKazeoHl birthday gift xogCV
14/11/2020,-56.66,NmuTfktloD john lewis qHnRz
27/12/2020,-16.21,EEOhwEfajy nandos rZiNh
28/06/2022,-60.76,qeESNTJFeo apple beROC
02/03/2021,44.26,xRzNatqVSl salary lLVmL
10/02/2021,-7.67,JypRsUBTFm edf energy zKiar
06/01/2022,-5.33,HZrBUEJaPv vanguard TDsvH
12/11/2021,38.75,PrRFLOBCaM salary iBOgN
05/01/2022,26.92,aGjJhfQOFq birthday gift guedZ
22/01/2022,65.43,jZAcqdDCVn salary UlfsB
08/05/2021,16.19,uFEeLuqvFN birthday gift fTqDf
04/02/2021,-24.56,lMJvPLdtAY mcdonalds KlUkP
13/12/2021,6.79,BkXyHbDfCB birthday gift UNtqU
23/12/2020,-9.96,OQBAiHQUEs etoro bKKCr
30/06/2021,-31.8,kXVAEDAukT mcdonalds xaHTm
21/09/2022,-26.75,PqiiPDczSm shell RIqLL
12/08/2021,22.68,nkRroFSfkR paycheck wonRn
04/02/2022,35.83,iNtiHvygZH paycheck TQdIu
09/07/2022,-24.4,TUsjUJkFDM m&s rMGRc
30/11/2021,19.66,sWnGlLeDQN salary BGHnZ
14/05/2021,1.27,tGCafBEWoj salary YHBKn
14/08/2022,-48.86,KtffVOplWG amzn iCHLZ
05/01/2022,25.79,ZQFDxOuAzl salary lWrok
21/08/2022,15.07,dusUntaGLb paycheck zuuov
26/08/2022,45.21,mRdqvFGxra paycheck knbYw
17/03/2022,-26.54,haAJKuHDKN united utilities nNWDg
16/10/2020,-32.43,qjvFXUBzrU etoro mQfOm
24/08/2022,-31.9,MMUsvzqNfO marks&spencer VzAhs
30/01/2021,-39.64,JNbRVARxjG cash ZkLvt
02/06/2021,-30.23,pnGQYNffpm asda KzwJx
31/08/2021,-30.48,mJcSisSifM marks&spencer QxPUO
18/02/2021,-34.48,KRlmbwFYET eon bKkEY
31/12/2021,-20.84,VxnDjbdIUr nabu casa kndPJ
15/09/2022,3.78,agZzOiBtBA birthday gift mcZfB
31/08/2022,-20.18,EeUSfMAPvu united utilities HxJAu
19/04/2021,19.01,YRZsdNCvJu paycheck wkWlc
24/04/2021,20.95,XYPNdSWRsd paycheck QdYGi
18/08/2021,-65.24,XUzjsRDmOx invest VxSdp
11/09/2022,-59.42,kNbXUJqBFf o2 XYMOM
28/12/2021,33.18,oxiuqMffyV birthday gift ZZrBH
20/06/2022,85.84,fTZcURIgta birthday gift kuGBs
12/10/2020,50.1,gxhJXaPmmt birthday gift VOhEB
22/09/2022,31.8,hznXehTfxe birthday gift cTjOD
30/03/2021,45.81,gMvvgRHqXk birthday gift ytcBS
12/06/2021,-45.11,gHGbwzIPSi octopus cOeTN
06/01/2022,-45.04,ixapMjuBjA octopus fGDiJ
25/05/2021,26.19,OiDaLnpWSg salary vQJws
16/09/2022,57.58,ouJGxHRFoQ paycheck wqdfL
18/09/2022,-31.24,sgmHcuIdgY amzn gvHCj
15/01/2021,-54.05,ydGjlgDWIg gym Xdejq
26/02/2021,32.98,ReMUSwCJSm paycheck rUlVt
21/09/2022,37.2,NtzEHfLPsi birthday gift IKPiZ
27/11/2021,-36.0,xbiJqzmcOJ slug & lettuce ENiry
01/07/2022,-18.26,mUGAxlOweD spa czEYQ
17/04/2022,73.55,OroEfNFpVP paycheck waneS
24/12/2020,49.92,cqptNOjeBk salary ZkiFr
24/01/2021,-3.55,zFUOIjBhvn apple ygwNq
27/04/2021,-11.43,engXyLzmBu trainline BlMkj
02/10/2022,-13.35,ZjCqAHIyZY apple DyZRf
26/02/2021,31.71,biNGXSOomR paycheck ZbZyz
26/10/2020,-3.09,GGMNSxldwu apple rkyZs
13/02/2021,-17.75,XStesNXWYa tesco VxGjW
03/06/2021,-73.24,mAewdQlUDz john lewis tWAeX
13/01/2022,-19.46,hNTAeojFLe ee mobile NTCSg
12/05/2021,-4.33,cIENFNIRQU amzn bWCyy
16/06/2022,64.28,cSSthnnxSy paycheck zcUyR
09/04/2022,19.2,EIWrcCDCLk birthday gift mXyvY
07/10/2022,-42.83,DnPVMPCASr vanguard eIvyh
21/03/2021,-4.96,SejQdqnbmp adobe TIEaK
18/02/2022,-21.27,DnecpyYKtN adobe FcfHN
17/11/2021,-45.61,PnNsjreaSI vodafone kMuiS
23/07/2021,-34.61,hgCWDLwKWW spa NExFh
18/08/2022,30.41,pPquvcACPj salary bEDEV
18/09/2022,-2.53,kZrVYjjOTd asda UXitB
15/05/2021,-9.81,decMJwiqaQ shell BSBhi
26/12/2020,-12.9,FWdSaZtDSN john lewis VhupA
17/09/2021,9.06,hPzdXoRlur salary beFDC
16/07/2022,-88.18,taerVXmYSY apple kJyUS
28/06/2022,5.55,vQnrXdIxMg paycheck qXqIF
14/01/2022,-32.69,GHAPGLjFfv bowling HzZod
22/02/2021,25.56,altBjqamRr salary siuZx
08/08/2021,37.65,qUyYwAnbxO birthday gift WzWhv
09/09/2021,-22.22,ZKeIaxabYr mcdonalds NZGJZ
30/04/2021,-28.07,rBdqmSfaDq greggs zbTtG
15/01/2022,12.97,uEVZVwsnCh paycheck uLLZP
22/04/2022,49.55,bMOnfIJoZb paycheck PzGej
24/09/2022,-27.94,UXVPPFiZgj marks&spencer EyoWC
29/06/2022,40.06,YIFMqgZrSj paycheck asYXR
10/10/2022,54.83,NOFaxnNQPB salary aZDer
07/06/2022,-52.37,TUrmRNHvdB aldi jiQXw
30/03/2021,-3.64,UsfOWBWfLG gym nfxRf
16/03/2022,10.57,VtSgAuavei birthday gift gZyMo
